Order ID,Order Date,Region,Country,Customer Name,Product Category,Product Name,ASP,Quantity,Total Revenue
ORD-202313934,2023-01-07,APAC,Australia,Summit Alpha Ltd.,Software,Team Collaboration Tool,193.41,1,193.41
ORD-202319912,2023-01-07,North America,United States,Next Delta Solutions,Electronics,Enterprise Laptop X1,1174.34,3,3523.02
ORD-202307384,2023-01-07,North America,United States,Alpha Gamma Inc.,Electronics,Docking Station,201.31,38,7649.78
ORD-202320321,2023-01-07,APAC,Japan,Apex Alpha Group,Office Supplies,Ergonomic Chair,414.51,1,414.51
ORD-202311539,2023-01-07,North America,United States,Delta Prime Systems,Electronics,Docking Station,186.66,3,559.98
ORD-202328782,2023-01-07,North America,United States,Beta Summit Solutions,Software,Security Suite,1557.45,4,6229.8
ORD-202325833,2023-01-07,APAC,Singapore,Next Alpha Corp.,Software,Team Collaboration Tool,224.89,6,1349.34
ORD-202310243,2023-01-07,APAC,China,Elite Delta Corp.,Electronics,Wireless Headset,145.08,1,145.08
ORD-202316583,2023-01-07,North America,Canada,Summit Gamma Inc.,Office Supplies,Ergonomic Chair,410.1,1,410.1
ORD-202316587,2023-01-07,North America,United States,Beta Gamma Group,Electronics,Enterprise Laptop X1,1142.49,5,5712.45
ORD-202316275,2023-01-07,North America,United States,Beta Beta Group,Office Supplies,Meeting Whiteboard,314.25,4,1257.0
ORD-202316589,2023-01-07,EMEA,Germany,Apex Alpha Corp.,Electronics,Enterprise Laptop X1,1136.34,1,1136.34
ORD-202306513,2023-01-07,EMEA,Netherlands,Gamma Beta Group,Software,Security Suite,1408.09,1,1408.09
ORD-202315157,2023-01-07,LATAM,Mexico,Prime Alpha Systems,Electronics,Pro Smartphone 15,870.61,2,1741.22
ORD-202301123,2023-01-07,North America,Canada,Next Summit Systems,Software,Security Suite,1500.8,4,6003.2
ORD-202308182,2023-01-07,EMEA,United Kingdom,Prime Elite Solutions,Electronics,Enterprise Laptop X1,1273.15,3,3819.45
ORD-202317148,2023-01-07,APAC,Japan,Summit Gamma Group,Electronics,Pro Smartphone 15,800.58,1,800.58
ORD-202328026,2023-01-07,LATAM,Mexico,Prime Elite Solutions,Office Supplies,Meeting Whiteboard,303.98,7,2127.86
ORD-202328076,2023-01-07,North America,Canada,Next Delta Ltd.,Electronics,Wireless Headset,147.98,7,1035.86
ORD-202328220,2023-01-07,APAC,Japan,Summit Beta Solutions,Electronics,"4K Monitor 27""",351.92,5,1759.6
ORD-202318699,2023-01-07,North America,Canada,Summit Delta Solutions,Electronics,Pro Smartphone 15,864.41,4,3457.64
ORD-202308888,2023-01-08,North America,United States,Beta Summit Systems,Office Supplies,Standing Desk,565.59,2,1131.18
ORD-202316693,2023-01-08,North America,Canada,Summit Elite Solutions,Office Supplies,Meeting Whiteboard,302.55,2,605.1
ORD-202316890,2023-01-08,North America,United States,Gamma Beta Group,Electronics,Pro Smartphone 15,871.18,1,871.18
ORD-202311880,2023-01-08,APAC,Japan,Beta Next Systems,Software,Security Suite,1520.54,7,10643.78
ORD-202301137,2023-01-08,APAC,Japan,Beta Global Ltd.,Software,Security Suite,1318.48,7,9229.36
ORD-202326807,2023-01-08,EMEA,Netherlands,Beta Next Solutions,Electronics,Enterprise Laptop X1,1212.07,12,14544.84
ORD-202302680,2023-01-08,EMEA,United Kingdom,Summit Gamma Systems,Electronics,Wireless Headset,152.65,3,457.95
ORD-202303052,2023-01-08,EMEA,Germany,Beta Gamma Ltd.,Electronics,Wireless Headset,148.28,4,593.12
ORD-202311682,2023-01-08,North America,Canada,Next Beta Solutions,Electronics,Pro Smartphone 15,879.61,1,879.61
ORD-202314415,2023-01-08,North America,Canada,Summit Global Inc.,Office Supplies,Ergonomic Chair,391.2,7,2738.4
ORD-202321531,2023-01-08,North America,United States,Gamma Apex Corp.,Electronics,"4K Monitor 27""",372.95,19,7086.05
ORD-202309117,2023-01-08,APAC,China,Apex Apex Ltd.,Office Supplies,Ergonomic Chair,438.15,1,438.15
ORD-202327888,2023-01-08,LATAM,Mexico,Beta Beta Group,Electronics,Pro Smartphone 15,917.18,3,2751.54
ORD-202315478,2023-01-08,EMEA,Germany,Alpha Global Inc.,Electronics,Docking Station,209.77,4,839.08
ORD-202301469,2023-01-08,North America,Canada,Apex Next Systems,Software,Security Suite,1557.89,4,6231.56
ORD-202312775,2023-01-08,North America,United States,Apex Alpha Solutions,Electronics,Wireless Headset,148.76,1,148.76
ORD-202302474,2023-01-08,EMEA,Netherlands,Gamma Alpha Inc.,Office Supplies,Standing Desk,604.42,8,4835.36
ORD-202329845,2023-01-08,LATAM,Mexico,Beta Prime Solutions,Electronics,Enterprise Laptop X1,1239.52,9,11155.68
ORD-202315124,2023-01-08,EMEA,France,Summit Beta Solutions,Office Supplies,Ergonomic Chair,399.71,4,1598.84
ORD-202320028,2023-01-08,EMEA,United Kingdom,Elite Next Group,Electronics,Enterprise Laptop X1,1233.35,1,1233.35
ORD-202311926,2023-01-08,APAC,Singapore,Apex Prime Group,Software,Security Suite,1439.36,2,2878.72
ORD-202325635,2023-01-08,EMEA,Germany,Beta Elite Systems,Electronics,Docking Station,198.98,13,2586.74
ORD-202323644,2023-01-08,North America,Canada,Next Delta Ltd.,Electronics,"4K Monitor 27""",341.38,1,341.38
ORD-202321852,2023-01-08,EMEA,Netherlands,Global Apex Inc.,Electronics,Enterprise Laptop X1,1209.37,1,1209.37
ORD-202309204,2023-01-08,North America,United States,Next Beta Solutions,Electronics,Wireless Headset,145.24,5,726.2
ORD-202310700,2023-01-09,EMEA,Netherlands,Beta Prime Corp.,Electronics,"4K Monitor 27""",349.67,1,349.67
ORD-202301026,2023-01-09,APAC,Singapore,Prime Elite Solutions,Electronics,Wireless Headset,150.97,2,301.94
ORD-202325990,2023-01-09,North America,Canada,Alpha Summit Group,Electronics,Enterprise Laptop X1,1198.23,1,1198.23
ORD-202317763,2023-01-09,North America,Canada,Summit Prime Systems,Electronics,"4K Monitor 27""",343.14,3,1029.42
ORD-202300511,2023-01-09,EMEA,Netherlands,Summit Elite Corp.,Office Supplies,Ergonomic Chair,392.55,3,1177.65
ORD-202317850,2023-01-09,EMEA,France,Next Beta Inc.,Software,Security Suite,1538.19,3,4614.57
ORD-202325450,2023-01-09,North America,United States,Alpha Apex Solutions,Software,Team Collaboration Tool,198.81,5,994.05
ORD-202301645,2023-01-09,APAC,Japan,Delta Elite Inc.,Electronics,Enterprise Laptop X1,1093.61,5,5468.05
ORD-202304433,2023-01-09,APAC,Japan,Prime Delta Group,Electronics,Wireless Headset,147.36,4,589.44
ORD-202325574,2023-01-09,APAC,Australia,Global Summit Systems,Electronics,Pro Smartphone 15,904.22,2,1808.44
ORD-202309667,2023-01-09,APAC,China,Next Gamma Solutions,Electronics,Enterprise Laptop X1,1194.07,6,7164.42
ORD-202323393,2023-01-09,EMEA,France,Alpha Delta Systems,Office Supplies,Standing Desk,593.91,5,2969.55
ORD-202307401,2023-01-09,EMEA,United Kingdom,Beta Alpha Solutions,Electronics,Enterprise Laptop X1,1183.47,1,1183.47
ORD-202307007,2023-01-09,EMEA,Netherlands,Summit Global Solutions,Electronics,Wireless Headset,160.95,2,321.9
ORD-202316225,2023-01-09,North America,United States,Gamma Prime Systems,Electronics,Enterprise Laptop X1,1150.23,9,10352.07
ORD-202319542,2023-01-09,North America,Canada,Elite Global Systems,Electronics,Docking Station,199.73,1,199.73
ORD-202320577,2023-01-09,North America,United States,Summit Gamma Group,Office Supplies,Meeting Whiteboard,310.4,2,620.8
ORD-202327860,2023-01-09,EMEA,France,Elite Global Group,Electronics,Enterprise Laptop X1,1154.4,3,3463.2
ORD-202318309,2023-01-09,North America,United States,Summit Global Solutions,Electronics,Wireless Headset,163.82,1,163.82
ORD-202306049,2023-01-09,EMEA,Netherlands,Gamma Elite Inc.,Software,Cloud License (Annual),4733.77,2,9467.54
ORD-202300832,2023-01-09,APAC,Singapore,Next Beta Group,Electronics,"4K Monitor 27""",348.12,4,1392.48
ORD-202315090,2023-01-09,North America,United States,Summit Gamma Systems,Electronics,Pro Smartphone 15,885.36,10,8853.6
ORD-202306265,2023-01-09,North America,Canada,Prime Elite Solutions,Software,Security Suite,1568.7,2,3137.4
ORD-202321797,2023-01-09,North America,United States,Summit Alpha Corp.,Electronics,Enterprise Laptop X1,1190.18,11,13091.98
ORD-202318490,2023-01-09,North America,Canada,Summit Gamma Systems,Electronics,"4K Monitor 27""",315.02,6,1890.12
ORD-202301100,2023-01-09,North America,United States,Gamma Alpha Inc.,Electronics,"4K Monitor 27""",351.08,10,3510.8
ORD-202301632,2023-01-09,North America,United States,Summit Alpha Solutions,Electronics,"4K Monitor 27""",328.65,1,328.65
ORD-202322004,2023-01-09,North America,United States,Next Delta Corp.,Office Supplies,Meeting Whiteboard,309.94,1,309.94
ORD-202318445,2023-01-09,North America,Canada,Global Alpha Ltd.,Office Supplies,Standing Desk,588.03,1,588.03
ORD-202315908,2023-01-09,APAC,China,Apex Prime Solutions,Electronics,Enterprise Laptop X1,1224.29,5,6121.45
ORD-202319806,2023-01-09,North America,United States,Global Prime Inc.,Office Supplies,Meeting Whiteboard,294.66,1,294.66
ORD-202310443,2023-01-09,North America,United States,Elite Global Group,Software,Security Suite,1447.68,1,1447.68
ORD-202323207,2023-01-09,APAC,Australia,Alpha Global Ltd.,Electronics,Pro Smartphone 15,897.55,1,897.55
ORD-202318069,2023-01-09,North America,United States,Next Apex Corp.,Office Supplies,Ergonomic Chair,391.55,4,1566.2
ORD-202313031,2023-01-09,North America,Canada,Global Apex Group,Electronics,Pro Smartphone 15,910.39,14,12745.46
ORD-202328567,2023-01-09,North America,Canada,Gamma Apex Systems,Software,Security Suite,1602.28,2,3204.56
ORD-202316737,2023-01-09,North America,United States,Elite Apex Group,Electronics,Wireless Headset,161.79,1,161.79
ORD-202312177,2023-01-09,North America,United States,Global Delta Solutions,Electronics,Enterprise Laptop X1,1282.91,8,10263.28
ORD-202307725,2023-01-09,North America,Canada,Prime Next Solutions,Software,Team Collaboration Tool,202.44,2,404.88
ORD-202305773,2023-01-09,EMEA,United Kingdom,Alpha Gamma Inc.,Electronics,Pro Smartphone 15,914.75,1,914.75
ORD-202315318,2023-01-09,North America,United States,Summit Global Inc.,Electronics,Pro Smartphone 15,907.41,1,907.41
ORD-202311149,2023-01-09,EMEA,United Kingdom,Summit Beta Inc.,Software,Security Suite,1507.17,5,7535.85
ORD-202306765,2023-01-09,EMEA,United Kingdom,Prime Next Ltd.,Office Supplies,Meeting Whiteboard,293.96,11,3233.56
ORD-202306445,2023-01-10,APAC,India,Beta Alpha Corp.,Electronics,Docking Station,193.7,2,387.4
ORD-202321862,2023-01-10,EMEA,Germany,Delta Summit Solutions,Office Supplies,Ergonomic Chair,425.72,2,851.44
ORD-202310170,2023-01-10,EMEA,Germany,Global Global Group,Electronics,"4K Monitor 27""",360.25,7,2521.75
ORD-202320934,2023-01-10,EMEA,Germany,Elite Global Group,Office Supplies,Standing Desk,634.32,4,2537.28
ORD-202328447,2023-01-10,EMEA,United Kingdom,Next Beta Inc.,Software,Security Suite,1526.79,1,1526.79
ORD-202310709,2023-01-10,EMEA,Netherlands,Summit Alpha Corp.,Office Supplies,Ergonomic Chair,420.91,10,4209.1
ORD-202321312,2023-01-10,North America,Canada,Summit Beta Corp.,Software,Security Suite,1446.02,2,2892.04
ORD-202316050,2023-01-10,EMEA,Germany,Next Summit Systems,Office Supplies,Standing Desk,633.51,1,633.51
ORD-202305554,2023-01-10,North America,Canada,Global Beta Ltd.,Office Supplies,Ergonomic Chair,422.26,4,1689.04
ORD-202302596,2023-01-10,EMEA,Netherlands,Apex Delta Inc.,Office Supplies,Meeting Whiteboard,298.02,8,2384.16
ORD-202305156,2023-01-10,LATAM,Mexico,Beta Delta Group,Electronics,Pro Smartphone 15,927.16,40,37086.4
ORD-202314835,2023-01-10,EMEA,Netherlands,Global Prime Group,Office Supplies,Standing Desk,630.25,1,630.25
ORD-202308122,2023-01-10,North America,United States,Beta Next Systems,Office Supplies,Ergonomic Chair,357.74,1,357.74
ORD-202308512,2023-01-10,North America,Canada,Elite Apex Ltd.,Office Supplies,Ergonomic Chair,429.08,2,858.16
ORD-202303986,2023-01-10,EMEA,Netherlands,Summit Summit Ltd.,Software,Team Collaboration Tool,203.86,3,611.58
ORD-202311794,2023-01-10,North America,Canada,Summit Alpha Corp.,Electronics,Enterprise Laptop X1,1204.26,6,7225.56
ORD-202308839,2023-01-10,APAC,Australia,Alpha Gamma Solutions,Software,Team Collaboration Tool,202.42,12,2429.04
ORD-202304765,2023-01-10,EMEA,Germany,Next Next Group,Electronics,Wireless Headset,151.06,7,1057.42
ORD-202326916,2023-01-10,APAC,Australia,Gamma Summit Ltd.,Office Supplies,Meeting Whiteboard,319.54,1,319.54
ORD-202323639,2023-01-10,North America,Canada,Prime Prime Ltd.,Electronics,Pro Smartphone 15,834.43,10,8344.3
ORD-202307295,2023-01-10,North America,Canada,Next Apex Group,Electronics,Enterprise Laptop X1,1169.15,1,1169.15
ORD-202325652,2023-01-10,APAC,Singapore,Delta Next Ltd.,Office Supplies,Meeting Whiteboard,334.82,3,1004.46
ORD-202314964,2023-01-10,North America,United States,Gamma Delta Inc.,Electronics,Enterprise Laptop X1,1199.99,2,2399.98
ORD-202311286,2023-01-10,EMEA,United Kingdom,Apex Global Inc.,Electronics,Pro Smartphone 15,884.47,16,14151.52
ORD-202307913,2023-01-10,EMEA,Germany,Apex Delta Group,Electronics,Wireless Headset,138.87,15,2083.05
ORD-202307388,2023-01-10,APAC,China,Elite Global Systems,Software,Team Collaboration Tool,188.03,2,376.06
ORD-202315193,2023-01-10,APAC,Japan,Global Prime Inc.,Electronics,Pro Smartphone 15,941.5,9,8473.5
ORD-202325987,2023-01-10,North America,Canada,Next Delta Ltd.,Electronics,Pro Smartphone 15,942.98,15,14144.7
ORD-202305587,2023-01-10,North America,Canada,Global Delta Inc.,Electronics,"4K Monitor 27""",336.12,24,8066.88
ORD-202309409,2023-01-10,APAC,Japan,Gamma Apex Systems,Electronics,Pro Smartphone 15,864.38,6,5186.28
ORD-202320817,2023-01-11,EMEA,Germany,Summit Next Solutions,Electronics,Wireless Headset,165.57,5,827.85
ORD-202310011,2023-01-11,North America,United States,Global Elite Group,Software,Team Collaboration Tool,213.46,4,853.84
ORD-202320773,2023-01-11,LATAM,Brazil,Summit Global Inc.,Office Supplies,Ergonomic Chair,403.62,1,403.62
ORD-202307689,2023-01-11,APAC,China,Beta Apex Solutions,Electronics,Pro Smartphone 15,885.97,2,1771.94
ORD-202320423,2023-01-11,APAC,Singapore,Summit Beta Solutions,Electronics,Docking Station,209.83,45,9442.35
ORD-202314691,2023-01-11,North America,Canada,Delta Global Systems,Software,Security Suite,1560.13,2,3120.26
ORD-202307088,2023-01-11,North America,Canada,Global Next Ltd.,Office Supplies,Ergonomic Chair,405.73,5,2028.65
ORD-202304683,2023-01-11,APAC,China,Summit Delta Solutions,Software,Team Collaboration Tool,211.28,1,211.28
ORD-202320205,2023-01-11,EMEA,France,Alpha Elite Ltd.,Software,Security Suite,1443.06,6,8658.36
ORD-202302522,2023-01-11,North America,Canada,Global Next Ltd.,Electronics,Enterprise Laptop X1,1273.35,2,2546.7
ORD-202311378,2023-01-11,North America,Canada,Elite Apex Ltd.,Electronics,Wireless Headset,154.94,2,309.88
ORD-202315439,2023-01-11,North America,Canada,Global Global Group,Office Supplies,Standing Desk,650.82,13,8460.66
ORD-202319593,2023-01-11,North America,United States,Gamma Global Solutions,Electronics,Enterprise Laptop X1,1261.72,2,2523.44
ORD-202314064,2023-01-11,EMEA,United Kingdom,Apex Global Inc.,Electronics,Wireless Headset,160.53,2,321.06
ORD-202320346,2023-01-11,EMEA,Germany,Next Apex Group,Electronics,Docking Station,205.45,2,410.9
ORD-202304805,2023-01-11,EMEA,France,Apex Alpha Inc.,Software,Cloud License (Annual),4703.91,3,14111.73
ORD-202300868,2023-01-11,LATAM,Mexico,Prime Prime Systems,Electronics,Enterprise Laptop X1,1165.94,2,2331.88
ORD-202315408,2023-01-11,North America,Canada,Next Prime Inc.,Electronics,Pro Smartphone 15,840.35,1,840.35
ORD-202324717,2023-01-11,EMEA,United Kingdom,Alpha Beta Group,Electronics,"4K Monitor 27""",356.32,3,1068.96
ORD-202327351,2023-01-11,North America,United States,Beta Alpha Group,Electronics,Pro Smartphone 15,938.93,35,32862.55
ORD-202326777,2023-01-11,EMEA,United Kingdom,Summit Beta Solutions,Electronics,Docking Station,193.5,1,193.5
ORD-202327266,2023-01-11,North America,Canada,Delta Global Systems,Electronics,Enterprise Laptop X1,1147.39,2,2294.78
ORD-202305892,2023-01-11,LATAM,Brazil,Summit Gamma Corp.,Electronics,Docking Station,186.08,1,186.08
ORD-202325809,2023-01-11,EMEA,France,Summit Beta Group,Electronics,Docking Station,190.76,18,3433.68
ORD-202314649,2023-01-11,APAC,Japan,Delta Prime Inc.,Software,Cloud License (Annual),5070.87,2,10141.74
ORD-202318587,2023-01-11,EMEA,Netherlands,Alpha Global Inc.,Office Supplies,Standing Desk,568.78,6,3412.68
ORD-202322010,2023-01-11,North America,United States,Prime Alpha Systems,Office Supplies,Meeting Whiteboard,302.67,4,1210.68
ORD-202313366,2023-01-11,EMEA,Netherlands,Apex Prime Solutions,Office Supplies,Ergonomic Chair,432.98,1,432.98
ORD-202325464,2023-01-11,EMEA,United Kingdom,Gamma Beta Solutions,Electronics,"4K Monitor 27""",356.87,3,1070.61
ORD-202321615,2023-01-11,EMEA,Germany,Delta Gamma Systems,Office Supplies,Meeting Whiteboard,311.69,1,311.69
ORD-202303084,2023-01-11,North America,Canada,Beta Alpha Corp.,Electronics,Docking Station,204.89,3,614.67
ORD-202309134,2023-01-11,LATAM,Brazil,Global Prime Ltd.,Electronics,Pro Smartphone 15,889.6,7,6227.2
ORD-202311650,2023-01-11,APAC,Singapore,Prime Gamma Solutions,Software,Cloud License (Annual),5008.6,1,5008.6
ORD-202306663,2023-01-11,North America,United States,Prime Elite Solutions,Electronics,"4K Monitor 27""",377.14,5,1885.7
ORD-202324115,2023-01-11,LATAM,Brazil,Beta Delta Systems,Electronics,Pro Smartphone 15,928.38,1,928.38
ORD-202312614,2023-01-11,EMEA,United Kingdom,Gamma Alpha Inc.,Electronics,Pro Smartphone 15,886.57,36,31916.52
ORD-202322994,2023-01-11,EMEA,France,Delta Delta Systems,Electronics,Enterprise Laptop X1,1145.32,3,3435.96
ORD-202316857,2023-01-11,APAC,China,Apex Delta Group,Office Supplies,Ergonomic Chair,396.27,12,4755.24
ORD-202326866,2023-01-11,EMEA,Netherlands,Elite Apex Group,Software,Cloud License (Annual),4543.58,2,9087.16
ORD-202308004,2023-01-12,APAC,India,Global Global Corp.,Software,Team Collaboration Tool,194.75,2,389.5
ORD-202323543,2023-01-12,EMEA,Germany,Prime Global Corp.,Electronics,"4K Monitor 27""",348.74,3,1046.22
ORD-202322910,2023-01-12,North America,Canada,Summit Elite Solutions,Electronics,Enterprise Laptop X1,1153.2,7,8072.4
ORD-202318194,2023-01-12,North America,Canada,Summit Delta Solutions,Electronics,Pro Smartphone 15,919.68,1,919.68
ORD-202305546,2023-01-12,EMEA,France,Next Beta Inc.,Electronics,Enterprise Laptop X1,1249.38,4,4997.52
ORD-202314495,2023-01-12,North America,United States,Beta Delta Group,Office Supplies,Standing Desk,607.05,5,3035.25
ORD-202300710,2023-01-12,North America,United States,Elite Gamma Corp.,Office Supplies,Ergonomic Chair,382.85,3,1148.55
ORD-202310191,2023-01-12,North America,United States,Apex Gamma Ltd.,Office Supplies,Ergonomic Chair,423.0,4,1692.0
ORD-202313780,2023-01-12,EMEA,Germany,Beta Global Inc.,Office Supplies,Standing Desk,641.48,5,3207.4
ORD-202301918,2023-01-12,North America,Canada,Summit Alpha Corp.,Electronics,Docking Station,203.3,3,609.9
ORD-202321634,2023-01-12,EMEA,Netherlands,Global Next Ltd.,Electronics,Enterprise Laptop X1,1218.94,1,1218.94
ORD-202324039,2023-01-12,LATAM,Brazil,Apex Summit Systems,Electronics,Wireless Headset,151.05,1,151.05
ORD-202300744,2023-01-12,North America,United States,Elite Apex Group,Electronics,Wireless Headset,153.82,1,153.82
ORD-202321378,2023-01-12,APAC,Australia,Gamma Alpha Inc.,Office Supplies,Standing Desk,680.63,5,3403.15
ORD-202300691,2023-01-12,APAC,India,Apex Apex Ltd.,Electronics,Pro Smartphone 15,811.69,2,1623.38
ORD-202313585,2023-01-12,North America,Canada,Summit Beta Solutions,Electronics,Pro Smartphone 15,857.11,12,10285.32
ORD-202313666,2023-01-12,North America,United States,Elite Global Group,Software,Security Suite,1507.07,6,9042.42
ORD-202318506,2023-01-12,North America,United States,Apex Apex Ltd.,Office Supplies,Meeting Whiteboard,303.31,2,606.62
ORD-202314308,2023-01-12,EMEA,Netherlands,Alpha Global Inc.,Electronics,Enterprise Laptop X1,1243.81,8,9950.48
